,region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
438,NorthernTerritory_AU,34834.51953125,34328.73203125,34189.79453125,34596.66875,35383.14609375,36438.4984375,37524.0484375,38710.9453125,39854.50625,40916.16328125,41847.91953125,42595.96015625,43515.84609375,44828.359375,46487.80703125,47675.55078125,48826.50625,49799.18125,50430.6859375,50702.20859375,51230.81484375
439,Northland_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
440,NorthwestTerritories_CA,13320.688671875,12857.4451171875,12779.8216796875,12407.955859375,12667.1763671875,19362.3810546875,26284.59296875,34284.4921875,42943.43359375,52238.21875,55433.321875,58055.47578125,59429.4125,61593.703125,62467.7359375,62093.05,62300.64375,62735.6625,61954.1578125,61983.2671875,63167.9953125
441,Notranjsko-kraška_SI,14536.566349283854,14699.262890625,14933.430810546875,15413.047094726562,16023.98058268229,16690.64100748698,17456.830712890624,18110.41544596354,18618.644189453124,19035.926497395834,19449.784537760417,19795.70211588542,20328.76959635417,21038.284960937497,21888.73447265625,22222.174869791666,22446.354166666664,22511.230110677083,22157.13012695313,21588.438427734378,21539.45841471354
442,Nouvelle-Aquitaine_FR,24190.610357430258,24401.67787045109,24687.229535497136,25160.11023756035,25963.620000670602,26743.043491259836,27612.804388523782,28567.6440503733,29311.9481371267,29784.702117701632,30315.919119668724,30664.375161223626,30983.831538358372,31048.380077845584,31147.694537117757,30980.368807280487,30805.535268296226,30602.804239594512,30554.176852255456,30532.338894570374,30627.7467962044
443,NovaScotia_CA,23774.492911406593,23891.129737944946,24070.71164459161,24336.734452176464,24750.0482357202,25427.245116325194,26173.638879690952,27099.46483512693,28123.740056308638,29042.681029680603,29770.429804342577,30444.43209290494,30935.207975475998,31275.732693501654,31632.843358512688,31880.52602398938,32139.191631312086,32528.027323916944,32865.786560516695,33175.51468681015,33619.25881622516
444,Novgorod_RU,10774.650060461407,9792.611256346865,9109.51454405452,8648.604573145638,8717.750971022842,9154.181924572022,9646.364092176738,10217.678290873178,10926.65558160074,11460.526809489591,12077.215799974041,12935.103146288111,13648.015757951784,14430.10846190615,15541.520959373735,16429.522807561792,16437.086239965305,16471.549802313362,16538.39403853702,16134.457851910707,15708.287025172205
445,Novosibirsk_RU,14927.863624585405,13567.28653299259,12319.511275787943,11595.70883343698,10883.000050933482,10432.066308809683,10090.069619837013,10053.073018776558,10239.465879802377,10898.622076412643,11721.713005394038,12590.318960103996,13496.28231752479,14512.289074673292,15437.354582178086,15935.380620659722,15990.99128505692,15897.377796132187,15540.424823095891,15071.495591918876,14902.348403652311
446,NuevoLeón_MX,21427.669313950224,21519.942233111902,21654.756571388472,22007.143167805014,22466.075568862274,22900.93760455651,23939.98983649888,24766.28728059506,25299.25202376497,25668.386741672908,26164.71943651759,26518.850531437125,27117.11440189933,27880.500936330463,28487.540507344685,28415.721584955092,28389.62366766467,28324.821608813625,28227.405741017963,28227.923387911676,28706.1062467253
447,Obalno-kraška_SI,18939.103125,19206.37421875,19571.3203125,20080.304296875,20723.634765625,21429.230078125,22282.433984375,23085.342578125,23929.163671875,24771.151953125,25669.037890625,26466.605859375,27541.753515625,28799.33125,30215.101953125,30913.4203125,31580.16171875,31897.703515625,31633.97109375,31018.053125,31078.649609375
448,Oberösterreich_AT,30633.384771232057,30946.430397727272,31279.285277736246,31817.445882550837,32640.620196620817,33631.76564742823,34715.66264765251,35686.59309958134,36563.88525530802,37284.50548183314,37923.94590311005,38558.51453909988,39347.71827340012,40311.359414249404,41436.03602160587,42070.6986617823,42573.90032894737,43071.967194976074,43313.911569228476,43313.86997794558,43596.134477796055
449,Obwalden_CH,37842.36840277778,37470.24322916666,37090.99513888889,36765.64314236111,36451.45477430555,36388.961718750004,36907.65946180555,37794.155989583334,38517.7359375,39201.88350694445,40078.5640625,40621.916493055556,41059.5703125,41787.46197916666,42515.428298611114,42849.26901041667,43391.63194444445,43839.124826388885,44206.12378472222,44647.67083333332,45321.807291666664
450,Occitanie_FR,23539.969812963456,23676.394681541315,23849.30344627251,24377.932441571767,25132.245920948095,25997.33800102622,26903.313153965835,27955.80775969941,28662.276414029395,29259.640716697562,29768.68716002383,30217.68519134004,30698.334095272778,31040.95783434852,31319.226765095336,31384.314576933266,31343.74898603019,31172.101073887712,31101.701559520658,31059.773573556675,31100.13611990201
451,Odisha_IN,1274.5193207180173,1328.3577227302092,1379.9554886107958,1444.02520036889,1515.9860633940502,1591.2585963285073,1642.356500039747,1686.6216065710935,1726.8828194808368,1808.9057856171112,1920.1301795295192,2061.2372134460734,2238.453494317724,2501.056345467663,2704.04355436047,2890.743585981775,3124.0155043258546,3345.789891270004,3509.862958320252,3721.1843865215255,3951.990514438635
452,Offaly_IE,16672.4974609375,16958.9412109375,17604.9341796875,18378.030859375,19237.498828125,20235.405859375,21618.49375,23016.5203125,24837.25703125,26659.819140625,28266.144140625,29854.44453125,30855.799609375,31255.905078125,30943.324609375,30531.11875,29065.06015625,27954.212109375,26898.67421875,26421.921875,26279.31328125
453,Ohio_US,36375.375578445775,36912.188621226705,37693.80056409542,38619.74168143909,39664.4039227107,40664.57455556118,41689.7076031537,42534.42560777957,43212.08439779173,43825.18752532415,44275.56125278566,44686.12055730011,45178.11107045179,45488.21340196178,45485.1360278228,45220.88846400594,45048.661247720825,44933.625512391955,44982.61120087116,45230.663770428146,45809.64684629931
454,Oita_JP,25100.987890625,25760.56640625,26159.934375,26730.135546875,27144.821484375,27438.790625,28019.7578125,28483.139453125,28669.13515625,29157.5078125,29843.973046875,30036.703515625,30448.468359375,30961.23359375,31418.418359375,31009.247265625,30970.6984375,30841.93984375,30738.462890625,30528.055859375,31006.73046875
455,Okayama_JP,28683.561328125,29092.0859375,29320.261328125,29411.858984375,29489.62734375,29569.037109375,29428.1125,29438.889453125,29503.97734375,29659.62578125,29818.370703125,30233.21875,30814.66015625,31478.140234375,31948.58359375,32072.963671875,32307.164453125,32148.9375,32036.835546875,32202.206640625,32707.13125
456,Okinawa_JP,19969.51953125,20218.521484375,20450.03125,20708.67109375,20882.53671875,21032.480859375,21155.686328125,21265.034375,21326.74296875,21546.706640625,21728.204296875,21882.727734375,22000.53984375,22179.395703125,22445.20625,22701.812109375,23158.767578125,23551.03203125,23965.241015625,24292.700390625,24673.605859375
457,Oklahoma_US,31138.985697138523,31417.804076819408,31960.569537567382,32573.415351397045,33234.35710720904,33983.89682280637,35010.23933535088,36137.31956975597,37037.12894595928,37944.33591584039,38989.23585086157,40036.047245018286,41157.140772706494,42297.10316410762,43695.45441404746,43951.11720344388,44165.295755318635,44109.47042922121,44183.47557879283,43918.127454454654,44578.35243640499
458,Olomoucký_CZ,15772.7791015625,15548.8482421875,15931.40703125,16217.101953125,16346.751953125,16476.0560546875,16613.3513671875,16579.4263671875,16684.7970703125,17061.4494140625,17656.475390625,18179.981640625,18836.01640625,19696.917578125,20571.528125,21003.63984375,21489.285546875,21881.14140625,21997.825390625,21961.891015625,22211.915234375
459,Omsk_RU,17211.024321822253,15642.300593943766,14197.247083297454,13304.853959131719,12200.662150550077,11083.121711174323,10106.94487525028,9444.754086155486,9348.649088025857,9977.505485637163,12003.634987916594,13853.954598691009,15612.044690500668,16814.32803578733,17841.074958286685,17645.847352146484,17143.298029785998,16635.04506343115,16238.981604966844,15826.293068189156,15599.022399780399
460,Ontario_CA,33159.16343377502,33179.270692906204,33586.864065468035,34255.51976062516,35161.444302950506,36227.622358470646,37496.26708959475,38800.12627001928,40042.69374549815,41059.78992725331,41742.90495611694,42203.34086560986,42737.221407724064,43188.56419034453,43467.86549671723,43168.651372904445,42972.97877768836,42857.393477379206,42712.21763457738,42818.87705630896,43511.93304081941
461,Opolskie_PL,9410.02678603685,9786.602346007949,10245.220835214957,10704.06857500903,11113.471856936416,11377.812391618496,11711.145918759034,11957.469857523483,12103.687000993497,12218.484458544077,12719.530266663656,13070.991373509754,13564.98919571893,14331.034984645954,15279.796712427746,15843.463231575146,16436.033072164017,17110.669727691475,17561.534539830205,17849.597274656793,18298.56971414379
462,Oppland_NO,36739.72664987664,37414.847015059626,38007.8762631065,38638.7282213713,39399.18332648026,40384.037642629526,41426.222969777955,42587.322942793995,43838.265925678454,45147.59897589432,46401.31833881579,47449.85408485815,47296.231418328534,46852.82066072162,47270.884007504115,46841.00521689966,46400.11521767064,46911.32549213611,47549.8457994963,47051.431668893914,47150.22836143092
463,Orebro_SE,26771.520988372096,26792.546894985466,26973.131131904072,27328.368150436047,28133.29048328488,28964.359057049413,29685.26991097384,30231.869196947675,30996.591317223832,31921.91580305232,32994.653920784884,33906.073430232565,35391.78637354651,36722.249146075585,37673.528637354655,37614.26478924418,38040.78571584302,38102.862227470934,37914.861017441865,37963.41266351745,38698.662096656975
464,Oregon_US,35056.93214706199,35845.26362281843,36899.87886142576,38106.09300183914,39236.66883118382,40352.88638189485,41421.619972374414,42184.576539606926,42859.86740161752,43568.74210843234,44117.27022035059,44538.32024439793,45207.08355950659,45702.066222143556,45943.41085843234,45720.47732047217,45540.40386007911,45268.908587209124,45159.47446749569,45199.810925957274,45734.21604765605
465,Orel_RU,11784.92876610694,10710.809677692101,9554.486151836445,8761.985321124188,8309.74403557055,8203.631861514137,8243.204161382237,8622.048079427082,9265.440230147457,9860.850227019075,10184.487961647726,10369.870124374323,10583.036436138731,10715.679266648065,10914.54314165652,11074.615555879667,11037.035541379195,10944.747245332792,10764.126353236608,10443.685649181547,10326.478581151921
466,Orenburg_RU,14596.423585688166,13265.23714802194,12103.330651346409,11467.050662400265,10777.475184507977,10773.74920994016,11072.226210771278,11253.663816655584,11298.390230634974,11826.252421958112,12518.618589095746,13141.08192569814,14638.714966921543,16525.696549368353,18270.74440275931,19223.365869847075,19451.480765126333,19076.402336602394,18523.105461103725,17962.851234541224,17630.75398271277
467,Osaka_JP,34994.896875,35475.3203125,35811.25234375,36023.80234375,36183.96875,36373.91953125,36355.58515625,36123.8890625,35851.9921875,35848.596875,35860.6484375,35966.7,36104.3484375,36487.4171875,36773.20703125,36554.96953125,36618.9453125,36646.809375,36576.4484375,36621.4875,37195.70625
468,Osjecko-Baranjska_HR,11332.140113740807,10422.939590992646,10078.837169692095,10283.987972483916,10879.974027745864,11340.877096737133,11837.069634650736,12220.127427045036,12691.41829331342,13094.25357881434,13699.330356732538,14206.150134995405,14808.471447035845,15552.934900620405,16423.93388384651,16771.016954848346,16831.107206456803,16803.318072150734,16375.804285386028,15788.424253216912,15577.60231215533
469,Oslo_NO,93332.1625,93036.2265625,94360.3703125,97522.5828125,102436.9328125,108031.125,113225.853125,117586.565625,119074.309375,118554.890625,118327.6203125,119035.1,118524.0234375,120158.1,120393.446875,118197.25625,115637.5765625,114053.0953125,112025.3421875,111857.590625,112994.3546875
470,Osrednjeslovenska_SI,24024.88260323661,24294.983468191967,24687.66709449405,25264.510756138396,26058.265745907738,27106.00455264137,28206.92560453869,29334.81471354167,30487.427222842263,31824.263290550596,33084.45784040178,34522.944717261904,36236.98326822917,38188.80724516369,39921.290755208334,40731.65828683037,41183.68933221726,41193.64609375,40499.0884765625,39558.11255580357,39473.993201264886
471,Otago_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
472,Oulu_FI,21033.39274044161,21104.128175709466,21518.078502195094,22390.32214718713,23291.406670842283,24005.56688173811,24900.184060091877,25746.86489631187,26577.571037946425,27611.392064778454,28749.24662376816,29614.986053622368,30770.551095231924,31964.46195087897,32966.767826578245,32858.95522874833,32987.59931831654,33012.693130256186,32628.54939495962,32045.667640064647,32281.723592291237
473,Overijssel_NL,29495.503125,29883.24375,30369.402734375,30972.7375,31823.7796875,32888.460546875,34087.09140625,35201.59296875,36070.34921875,36668.77421875,37035.3609375,37204.73515625,37516.5796875,38255.8125,39214.92265625,39867.6078125,40519.7203125,41036.6,41099.45546875,40885.0890625,40927.82265625
474,Panevezio_LT,12783.761931152345,11781.82984741211,10907.538992919921,10455.135454101564,10282.420921630859,10219.664774169922,10457.280831298827,10722.410744628907,10941.84609375,11287.43157348633,12075.843284912109,12925.24302368164,13668.822335205075,14647.425229492186,15571.828339843749,15679.88135131836,15808.144443359375,16185.236300048826,16406.209920654295,16638.37297241211,17554.15251098633
475,Paraná_BR,10142.054459546547,10325.400399842165,10665.534896226904,11098.538811808332,11635.85722294419,11719.473404706696,11779.72715220816,11745.338633444753,11775.714048102938,11947.923432967593,12331.363604574459,12569.934258223844,12807.794357418828,13227.664719661052,13504.962045045279,13707.828742435831,11518.604663571552,9324.474446646322,6860.964374283956,4363.086366869469,1872.7813869339438
476,Paraíba_BR,3412.2835482460287,3526.6463230427385,3656.251588650009,3912.5521301915896,4145.071720907007,4228.305833668212,4261.387034027515,4315.331921479056,4413.256672832356,4517.029333662302,4594.048909529831,4675.015087669014,4802.862541958208,4946.395411781392,5162.965276480948,5500.459783058341,5948.2026591752565,6338.703527887434,6698.987127990261,7025.2467733547655,7243.727851385212
